,0,1,2,3,4,5,6,7,8
0,"Number of kindergarten school (pre schooling), teacher and student 2011",,,,,,,,
1,"
Upazila",Number of kindergarten school,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
2,"
Upazila",Number of kindergarten school,Male,Female,Total,Male,Female,Total,Students per teacher
3,Dimla,20,91,48,139,1810,1770,3580,26
4,Domar,12,31,41,72,774,906,1680,23
5,Jaldhaka,10,46,30,76,761,670,1431,18
6,Kishorgonj,17,58,43,101,3040,1201,4241,42
7,Nilphamary Sadar,21,102,66,168,1702,1660,3362,30
8,Sayedpur,41,150,55,205,3643,3793,7436,36
9,Total,121,478,283,761,11730,10000,21730,29
