,0,1,2,3,4,5,6,7,8
0,"Number of Government college, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of  college,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Upazila,Number of  college,Male,Female,Total,Male,Female,Total,Students per teacher
4,Dimla,0,0,0,0,0,0,0,0
5,Domar,2,15,2,17,1170,326,1496,88
6,Jaldhaka,0,0,0,0,0,0,0,0
7,Kishorgonj,0,0,0,0,0,0,0,0
8,Nilphamary Sadar,2,44,8,52,4926,3606,8532,165
9,Sayedpur,0,0,0,0,0,0,0,0
10,Total,4,59,10,69,6096,3932,10028,145
