,0,1,2,3,4,5,6
0,"Area, population and density by municipality 2011",,,,,,
1,"
Upazila",Name of municipality,Area (In sq. km.),Population census-2011,Population census-2011,Population census-2011,Density per sq.km
2,"
Upazila",Name of municipality,Area (In sq. km.),Male,Female,Both sex,Density per sq.km
3,Dimla,-,0,0,0,0,0
4,Domar,Domar,9.42,8535,8492,17027,1808
5,Jaldhaka,Jaldhaka,28.22,23493,22718,46211,1638
6,Kishorgonj,-,0,0,0,0,0
7,Nilphamary Sadar,Nilphamary,19.29,23286,22100,45386,2353
8,Sayedpur,Sayedpur,34.49,65060,62044,127104,3685
9,Total,,91.42,120374,115354,235728,9484
