,0,1,2,3,4,5
0,Number of employee by type 2011,,,,,
1,,,,,,
2, Upazila, Police personnel, Ansar personnel, VDP personnel,Autonomous bodies,Local Government employee
3,Dimla,30,475,5962,43,13
4,Domar,32,420,2880,6,132
5,Jaldhaka,36,484,6912,210,40
6,Kishorgonj,30,482,5184,19,123
7,Nilphamary Sadar,314,474,2336,2282,465
8,Sayedpur,201,300,7616,161,28
9,Total,643,2635,30890,2721,801
