,0,1,2,3,4,5,6,7
0,"Area, population and literacy rate by municipality 2011 Narsingdi Town 2011",,,,,,,
1,Narsingdi,,,,,,,
2,(Population and Housing census-2011),,,,,,,
3,Word No.,Area (sq.km),H/H,Population Total,Population Male,Population Female,Sex Ratio,Literacy 7+ yrs
4,Ward-01,1.94,6424,28733,14787,13946,106,67.7
5,Ward-02,0.81,3366,15340,7532,7808,96,81.6
6,Ward-03,1.71,4477,19510,10253,9257,111,66.2
7,Ward-04,1.37,2656,12248,6333,5915,107,83.1
8,Ward-05,1.8,2734,12963,6486,6477,100,60.3
9,Ward-06,0.85,3620,16547,8327,8220,101,66.2
10,Ward-07,2.41,2614,11191,6100,5091,120,59.1
11,Ward-08,1.25,2744,12165,6424,5741,112,60.1
12,Ward-09,2.61,3726,17418,8937,8481,105,64.3
13,Total,14.75,32361,146115,75179,70936,105,67.8
