,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Sonali and Janata bank 2011,,,,,,,,,,
1,Narsingdi,,,,,,,,,,
2,,,,,,,,,,,
3, Upazila,Sonali bank - Number of  branch,Sonali bank - Account - S.D,Sonali bank - Account - C.D,Sonali bank - Account - F.D,Sonali bank - Account - S.T.D,Janata bank - Number of  branch,Janata bank - Account - S.D,Janata bank - Account - C.D,Janata bank - Account - F.D,Janata bank - Account - S.T.D
4,Belabo,3,18774,3269,201,97,1,607,181,12,51
5,Manohardi,2,22868,4114,426,52,2,10066,612,111,13
6,Narsingdi Sadar,6,43151,4313,668,121,4,16256,2126,171,52
7,Palash,3,4113,583,357,92,2,6728,491,219,26
8,Roypura,3,18732,1120,277,63,4,17236,599,275,45
9,Shibpur,2,5645,304,85,43,2,17676,2702,202,30
10,Total,19,113283,13703,2014,468,15,68569,6711,990,217
