,0,1,2,3
0,Dying facilities of handloom industry 2011,,,
1,Narsingdi,,,
2,,,,
3,Upazila,With dying facility,Without dying facility,Total
4,Belabo,0,0,0
5,Manohardi,0,0,0
6,Narsingdi Sadar,0,0,0
7,Palash,0,1500,1500
8,Roypura,200,950,1150
9,Shibpur,0,0,0
10,Total,200,2450,2650
