,0,1,2,3,4,5
0,Use of chemical fertilizer 2010-11,,,,,
1,Upazila,UREA,TSP,MP,DAP,Others
2,Bhurungamari,7250,250,1120,720,0
3,Char Rajibpur,3150,795,702,635,535
4,Chilmari,3408,662,740,942,505
5,Kurigram Sadar,10135,1500,1500,2000,1700
6,Nageshwari,9855,1370,1405,1950,0
7,Phulbari,5100,900,900,1300,870
8,Rajarhat,5936,1126,1158,1527,340
9,Raumari,6000,900,1000,1000,0
10,Ulipur,10400,1500,730,1600,9
11,Total,61234,7503,7755,9674,2259
