,0,1,2,3,4,5,6,7,8
0,"Number of madrasah, teacher and student under the madrasah education board 2011",,,,,,,,
1,"
Upazila",Number of madrasah,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,"Students per
teacher"
2,"
Upazila",Number of madrasah,Male,Female,Total,Male,Female,Total,"Students per
teacher"
3,Bhurungamari,19,240,41,281,850,1717,2567,9
4,Char Rajibpur,6,93,3,96,739,721,1460,15
5,Chilmari,12,194,18,212,1305,1015,2370,11
6,Kurigram Sadar,42,456,30,486,10464,5699,16163,33
7,Nageshwari,38,452,190,642,4290,4210,8500,13
8,Phulbari,18,256,27,283,1434,1191,2625,9
9,Rajarhat,29,416,44,460,2524,2675,5199,11
10,Raumari,15,192,15,207,1100,1400,2500,12
11,Ulipur,54,762,79,841,5050,7596,12646,15
12,Total,233,3061,447,3508,27756,26224,54030,15
