,0,1,2,3,4,5,6
0,Annual average wholesale price of selected building material 2011,,,,,,
1,,,,,,,
2,(Price in taka),(Price in taka),(Price in taka),(Price in taka),(Price in taka),(Price in taka),(Price in taka)
3, Upazila,Brick-01 (per1000),Cement (per 50 kg bag),Iron bar (per ton),Sand-01 (per c.f.t.),Sand -02 (per c.f.t.),Stone (per c.f.t.)
4,Bhurungamari,6000,410,70000,30,18,100
5,Char Rajibpur,7500,380,70000,30,18,0
6,Chilmari,5300,475,65000,30,25,75
7,Kurigram Sadar,7000,445,62500,20,45,55
8,Nageshwari,5000,400,70000,30,18,100
9,Phulbari,5200,430,62000,30,18,100
10,Rajarhat,6000,480,61000,40,20,0
11,Raumari,7000,410,62500,15,10,85
12,Ulipur,5500,400,53000,30,15,0
13,Average,6000,430,64000,35,30,80
