,0,1,2,3,4,5
0,Average rate of vehicle per kilo meter 2011,,,,,
1,(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka)
2,Upazila,Vehicle,Vehicle,Vehicle,Vehicle,Vehicle
3,Upazila,Rickshaw,Rickshaw van,Easy bike,Auto rickshaw,Tempo
4,Bhurungamari,5,3,2,2,0
5,Char Rajibpur,0,5,0,5,5
6,Chilmari,8,8,5,5,5
7,Kurigram Sadar,5,20,5,5,0
8,Nageshwari,5,6,0,5,2
9,Phulbari,6,4,0,4,4
10,Rajarhat,10,20,0,5,5
11,Raumari,7,5,5,3,3
12,Ulipur,10,20,5,5,5
13,Average,8,10,5,5,5
