,0,1,2,3,4,5,6,7,8,9
0,Number of small scale and cottage industry 2011,,,,,,,,,
1,"
Upazila",Small scale and cottage industry,Small scale and cottage industry,Small scale and cottage industry,Small scale and cottage industry,Small scale and cottage industry,Small scale and cottage industry,Small scale and cottage industry,Small scale and cottage industry,Small scale and cottage industry
2,"
Upazila",Weaving/ handloom,Handy,Husking crafts mill,Goor processing,Biri factory,Salt processing,Dry fish processing,Pottery,Others
3,Baliadangi,0,55,85,0,0,0,0,25,45
4,Haripur,0,33,387,0,0,0,0,22,0
5,Pirgonj,0,209,450,10,0,0,0,7,96
6,Ranisankail,0,0,0,0,0,0,0,183,0
7,Thakurgaon Sadar,150,170,228,35,0,0,0,49,2515
8,Total,150,467,1150,45,0,0,0,286,2656
