,0,1,2,3,4,5
0,Use of chemical fertilizer 2010-11,,,,,
1,Upazila,UREA,TSP,MP,DAP,Others
2,Baliadangi,13464,5879,5627,220,6577
3,Haripur,4380,1461,1915,314,5180
4,Pirgonj,11334,2164,2105,650,0
5,Ranisankail,9775,2046,2684,338,0
6,Thakurgaon Sadar,22999,15332,8432,1420,0
7,Total,61952,26882,20763,2942,11757
