,0,1,2,3,4,5,6
0,"Area and production of brinjal, lady s finger and arum 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,"
Upazila",Brinjal,Brinjal,Lady’s finger,Lady’s finger,Arum,Arum
3,"
Upazila",Area,Production,Area,Production,Area,Production
4,Baliadangi,1729,12950,124,880,215,1480
5,Haripur,151,280.87,20,11.97,90,195.45
6,Pirgonj,602,1098,134,134,174,491
7,Ranisankail,440,770,60,57,22,44
8,Thakurgaon Sadar,309,809,92,207,264,627
9,Total,3231,15907.87,430,1289.97,765,2837.45
