,0,1,2,3,4,5,6,7,8
0,"Number of Non-government secondary school, teacher and student 2011",,,,,,,,
1,"
Upazila",Number of  school,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
2,"
Upazila",Number of  school,Male,Female,Total,Male,Female,Total,Students per teacher
3,Baliadangi,34,378,71,449,5389,5216,10605,24
4,Haripur,43,419,92,511,4621,5545,10166,20
5,Pirgonj,87,1458,214,1672,12380,11997,24377,15
6,Ranisankail,60,597,147,744,9467,8992,18459,25
7,Thakurgaon Sadar,154,1378,370,1748,35660,19634,37294,21
8,Total,378,4230,894,5124,67517,51384,100901,20
