,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Krishi and Co-operative bank 2011,,,,,,,,,,
1,Gopalgonj,,,,,,,,,,
2,,,,,,,,,,,
3, Upazila,Krishi bank - Number of  branch,Krishi bank - Account - S.D,Krishi bank - Account - C.D,Krishi bank - Account - F.D,Krishi bank - Account - S.T.D,Co-operative bank - Number of  branch,Co-operative bank - Account - S.D,Co-operative bank - Account - C.D,Co-operative bank - Account - F.D,Co-operative bank - Account - S.T.D
4,Gopalganj Sadar,23,105705,458,557,57,1,12,15,10,4
5,Kashiani,5,20228,220,158,154,0,0,0,0,0
6,Kotalipara,3,7785,257,148,4,0,0,0,0,0
7,Muksudpur,0,0,0,0,0,0,0,0,0,0
8,Tungipara,3,1052,70,37,6,0,0,0,0,0
9,Total,34,134770,1005,900,221,1,12,15,10,4
