,0,1,2,3,4,5,6,7,8
0,"Number of NGO school, teacher and student 2011",,,,,,,,
1,Gopalgonj,,,,,,,,
2,,,,,,,,,
3, Upazila,Number of NGO school,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Gopalganj Sadar,11,11,23,34,793,852,1645,48
5,Kashiani,11,31,47,78,148,182,330,4
6,Kotalipara,39,24,38,62,1017,1398,2415,39
7,Muksudpur,9,8,19,27,597,791,1388,51
8,Tungipara,41,0,41,41,433,779,1212,30
9,Total,111,74,168,242,2988,4002,6990,29
