,0,1,2,3,4
0,"Area and production at water melon, melon (bangi) during the years 2010-11  2009-10",,,,
1,Gopalgonj,,,,
2,(Area in acre and production in metric ton),,,,
3,Upazila,2010-11 - Area,2010-11 - Production,2009-10 - Area,2009-10 - Production
4,Gopalganj Sadar,1200,4048,1037,4251
5,Kashiani,88,283,89,282
6,Kotalipara,1215,42628,1192,41843
7,Muksudpur,5,11,3,7
8,Tungipara,25,186,20,230
9,Total,2533,47156,2341,46613
