,0,1,2,3,4,5
0,Employment status in handloom industry 2011,,,,,
1,,,,,,
2,Upazila,Number of handloom,Person engaged - Family member,Person engaged - Regular,Person engaged - Hired /Casual,Total
3,Jhenaigati,0,0,0,0,0
4,Nakla,3,3,0,0,3
5,Nalitabari,0,0,0,0,0
6,Sherpur Sadar,42,42,15,0,57
7,Sreebardi,0,0,0,0,0
8,Total,45,45,15,0,60
