,0,1,2,3,4,5
0,Sanction post of Government employee by category 2011,,,,,
1,,,,,,
2,Upazila,Class-I,Class-II,Class-III,Class-IV,Number of employee
3,Jhenaigati,37,19,251,83,390
4,Nakla,42,28,372,122,564
5,Nalitabari,45,29,327,224,625
6,Sherpur Sadar,267,94,2086,385,11697
7,Sreebardi,38,28,358,103,524
8,Total,429,198,3394,917,13800
