,0,1,2,3,4
0,Number of tailoring shop and person engaged 2011,,,,
1,"
Upazila","
Units",Person engaged,Person engaged,Person engaged
2,"
Upazila","
Units",Family,Hired,Total
3,Bhola Sadar,475,476,534,1010
4,Burhanuddin,110,120,210,330
5,Char Fasson,720,748,1208,1956
6,Daulatkhan,70,32,45,77
7,Lalmohan,378,487,256,743
8,Manpura,60,20,70,90
9,Tazumuddin,104,110,312,422
10,Total,1917,1993,2635,4628
