,0,1,2,3,4,5,6,7,8
0,"Number of kindergarten school (pre schooling), teacher and student 2011",,,,,,,,
1,"
Upazila","Number of kindergarten
school",Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,"Students per
teacher"
2,"
Upazila","Number of kindergarten
school",Male,Female,Total,Male,Female,Total,"Students per
teacher"
3,Bhola Sadar,12,37,28,65,615,560,1175,18
4,Burhanuddin,7,21,9,30,315,275,690,23
5,Char Fasson,12,36,16,52,370,450,820,16
6,Daulatkhan,6,17,18,45,220,285,505,11
7,Lalmohan,5,14,10,24,412,436,848,35
8,Manpura,2,4,6,10,80,92,172,17
9,Tazumuddin,1,4,3,7,71,49,120,17
10,Total,45,133,90,233,2083,2147,4330,19
