,0,1,2,3,4,5,6
0,"Selected poultry, bird 2008",,,,,,
1,"
Upazila",Hen and cocks,Hen and cocks,Ducks,Ducks,Others,Others
2,"
Upazila","Holding
reporting","Total
number","Holding
reporting","Total
number","Holding
reporting","Total
number"
3,Bhola Sadar,61041,486485,47501,305362,3607,33584
4,Burhanuddin,29492,299422,22570,202192,801,8310
5,Char Fasson,63101,676536,55684,456749,5143,44836
6,Daulatkhan,13455,122097,10761,70256,540,1722
7,Lalmohan,36599,350133,28213,210308,1602,15826
8,Manpura,12228,128653,10113,78880,639,5559
9,Tazumuddin,18127,170874,13611,99147,571,4310
10,Total,234043,2234200,188453,1422894,12903,114147
