,0,1,2,3
0,Number of employee by type 2011,,,
1,Chuadanga,,,
2,,,,
3,Upazila,Police personnel,Ansar personnel,VDP personnel
4,Alamdanga,37,516,10496
5,Chuadanga Sadar,42,16,21
6,Damurhuda,103,355,3936
7,Jibonnagar,62,260,6144
8,Total,244,1147,20597
