,0,1,2,3,4,5,6,7,8,9,10
0,"Number of primary school (Class I-V), teacher and student by municipality 2011",,,,,,,,,,
1,Chuadanga,,,,,,,,,,
2,,,,,,,,,,,
3, Municipality,Primary school - Govt.,Primary school - Non- govt.,Primary school - Total,Number of teacher - Govt.,Number of teacher - Non- govt.,Number of teacher - Total,Number of student - Govt.,Number of student - Non- govt.,Number of student - Total,Students per teacher
4,Alamdanga,5,0,5,25,0,25,1250,0,1250,50
5,Chuadanga Sadar,10,9,23,88,40,128,4298,2460,6758,53
6,Darshana,7,3,10,48,12,60,2134,550,2684,45
7,Jibonnagar,3,4,7,26,15,41,957,826,1783,43
8,Total,25,16,45,187,67,254,8639,3836,12475,48
