,0,1,2,3,4,5,6,7,8
0,"Number of Government secondary school, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2,Upazila,Number of school,Number of teacher MaleI Female jTotal,Number of student MaleI Female ITotal,Students per teacher,,,,
3,Gazaria,0,0,0,0,0.0,0.0,0.0,0.0
4,Lauhajang,0,0,0,0,0.0,0.0,0.0,0.0
5,Munshiganj Sadar,2,57,38,95,1313.0,1529.0,2842.0,30.0
6,Serajdikhan,0,0,0,0,0.0,0.0,0.0,0.0
7,Sreenagar,1,8,5,13,0.0,599.0,599.0,46.0
8,Tongibari,0,0,0,0,0.0,0.0,0.0,0.0
9,Total,3,65,43,108,1313.0,2128.0,3441.0,32.0
