,0,1,2,3,4,5,6,7,8
0,Number of holding reporting selected livestock species 2008,,,,,,,,
1,,,,,,,,,
2,Upazila,Cow & Buffalo Holding number,Cow & Buffalo I,Cow & Buffalo Number of animal,Goat Holding number,Goat I,Goat Number of goat,Sheep Holding numberI,Sheep Number of sheep
3,Gazaria,8264,21393,4508,11473,62,271,,
4,Lauhajang,4609,12739,1929,4833,134,393,,
5,Munshiganj Sadar,11623,29952,3861,10128,75,277,,
6,Serajdikhan,9998,24931,4038,10100,308,1050,,
7,Sreenagar,6757,19420,2053,5424,181,732,,
8,Tongibari,5877,14972,2405,5984,81,362,,
9,Total,47128,123407,18794,47924,841,3085,,
