,0,1,2,3,4,5,6,7,8
0,Broad soil classification 2008,,,,,,,,
1,,,,,,,,,
2,Upazila,Total,Soil classification Doash,Soil classification I,Soil classification Bele,Soil classification I,Soil classification Etel,Soil classification I,Soil classification Kankar I Others
3,Gazaria,19331,14556,9705,8087,0,0,,
4,Lauhajang,18462,20685,5231,6195,0,233,,
5,Munshiganj Sadar,29575,10790,3211,25695,0,24,,
6,Serajdikhan,35052,22846,3207,6010,0,0,,
7,Sreenagar,31662,17365,2482,11709,0,0,,
8,Tongibari,23726,33622,450,750,0,0,,
9,Total,1S7807,119864,24286,S8446,0,257,,
