,0,1,2,3,4,5,6,7,8,9,10,11
0,"Number of person, institute borrowing money from nationalized bank 2011",,,,,,,,,,,
1,,,,,,,,,,,,
2,,Number of,Number of borrower,Number of borrower,Number of borrower,Number of borrower,Number of borrower,Number of borrower,Number of borrower,Number of borrower,Number of borrower,Number of borrower
3, Upazila,branch of all     nationalized, Agriculture debt, Agriculture debt, Agriculture debt, Industry debt, Other debt, Other debt, Other debt,Number of borrower,Total debt (crore tk),Total debt (crore tk)
4,,branch of all     nationalized,Male, J,Female,Male I Female,Male, J,Female,Male I Female,Male,F e male
5,,banks,Male, J,Female,Male I Female,Male, J,Female,Male I Female,Male,F e male
