,0,1,2,3,4,5,6,7,8
0,Number of warehouse and their storage capacity 2011,,,,,,,,
1,Jessore,,,,,,,,
2,(Capacity in metric ton),,,,,,,,
3,Upazila,Food godown Number,Food godown Capacity,Fertilizer godown Number,Fertilizer godown Capacity,Jute godown Number,Jute godown Capacity,Other godown Number,Other godown Capacity
4,Abhaynagar,4,2000,50,5000,6,2400,1,300
5,Bagherpara,2,1000,0,0,0,0,1,1200
6,Chaugachha,2,1000,0,0,0,0,1,250
7,Jessore Sadar,9,4900,1,9000,86,10750,17,136
8,Jhikargachha,3,1500,0,0,46,2300,192,4800
9,Keshabpur,4,2400,0,0,0,0,0,0
10,Manirampur,3,14.5,0,0,0,0,0,0
11,Sharsha,8,8000,0,0,0,0,0,0
12,Total,35,20814.5,51,14000,138,15450,212,6686
