,0,1,2,3,4,5
0,"Name of land, river port, important or historical, tourist places, objects, important, famous crop or food production 2011",,,,,
1,Jessore,,,,,
2,,,,,,
3,  Upazila, Name of land/river/sea port, Name of Important or historical/tourist place/object,Name of important /famous crop or food production, Customer care service providers name of cell phone operator,Distance between district head quarter  upazila by road (km)
4,Abhaynagar,Cargo ghat,Sibmondir,Paddy,Grameen phone,37
5,Bagherpara,0,Koludanga,Paddy,Grameen phone,19
6,Chaugachha,0,K. Bari,Paddy,Grameen phone,28
7,Jessore Sadar,0,G s mazar,Paddy,Grameen phone,3
8,Jhikargachha,0,0,Paddy,Grameen phone,17
9,Keshabpur,0,Sagardari,Paddy,Grameen phone,32
10,Manirampur,0,0,Paddy,Grameen phone,21
11,Sharsha,Banapole,N.m mazar,Paddy,Grameen phone,31
