,0,1,2,3,4,5,6
0,Land area under irrigation for selected crops 2008,,,,,,
1,,,,,,,
2, Upazila,Paddy - Total area,Paddy - Irrigated area,Wheat - Total area,Wheat - Irrigated area,Potato - Total area,Potato - Irrigated area
3,Bauphal,62190,307,72,2,758,758
4,Dashmina,27858,16,27,0,340,340
5,Dumki,11968,249,16,0,23,23
6,Galachipa,107747,1844,29,0,1044,1044
7,Kalapara,77178,4131,42,0,194,194
8,Mirzaganj,24916,31,23,0,104,104
9,Patuakhali Sadar,51934,960,29,0,156,156
10,Total,363791,7537,238,2,2618,2618
