,0,1,2,3,4
0,Number of agriculture holding by tenure,,,,
1,(According to Agriculture Census 2008),,,,
2,Upazila,Total farm holding,Owner holding,Owner cum tenant,Tenant holding
3,Bauphal,42949,50055,12037,2639
4,Dashmina,18720,20801,4685,1110
5,Dumki,10733,11656,2924,172
6,Galachipa,50910,59393,11564,5542
7,Kalapara,30448,30772,9907,8649
8,Mirzaganj,19540,20846,6193,373
9,Patuakhali Sadar,40079,47871,11013,5300
10,Total,213379,241394,58323,23785
