,0,1,2,3,4,5
0,"Number of hat-bazar, growth centre, hotel  restaurant 2011",,,,,
1,Patuakhali,,,,,
2,,,,,,
3,Upazila,Daily bazar,Weekly hat,Growth centre,Restaurant,Hotel (residential)
4,Bauphal,7,75,6,187,6
5,Dashmina,4,100,4,119,3
6,Dumki,1,7,1,23,0
7,Galachipa,4,115,6,342,45
8,Kalapara,5,27,3,244,372
9,Mirzaganj,6,23,30,241,1
10,Patuakhali Sadar,10,49,6,230,28
11,Total,37,396,55,1386,455
