,0,1,2,3,4,5,6
0,"Area and production of brinjal, lady s finger and arum 2009-10",,,,,,
1,Sirajganj,,,,,,
2,(Area in acre and production in metric ton),,,,,,
3,Upazila,Brinjal Area,Brinjal Production,Ladys finger Area,Ladys finger Production,Arum Area,Arum Production
4,Belkuchi,330,305,145,131,82,93
5,Chauhali,132,198,38,40,0,0
6,Kamarkhanda,193,579,98,103,129,330
7,Kazipur,642,6500,62,625,74,750
8,Royganj,247,2499,15,73,98,992
9,Shahjadpur,180,858,74,114,6,32
10,Sirajganj Sadar,875,9625,60,245,30,305
11,Tarash,113,315,61,91,20,139
12,Ullahpara,300,615,49,113,14,13
13,Total,3012,21494,602,1535,453,2654
