,0,1,2,3,4,5,6
0,"Area and production of mango, litchi and blackberry 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Mango Area,Mango Production,Litchi Area,Litchi Production,Blackberry Area,Blackberry Production
3,Fulchhari,34,542,8,141,7,68
4,Gaibandha Sadar,35,338,270,1728,2,2
5,Gobindaganj,5,3,0,0,0,0
6,Palashbari,310,1250,6,7,9,13
7,Sadullapur,72,745,3,51,3,43
8,Saghata,15,507,1,16,1,49
9,Sundarganj,0,2650,0,142,0,97
10,Total,472,6035,289,2085,23,272
