,1,2,3,4
0,,,,
1,,,,
2,2010-11 - Area,2010-11 - Production,2009-10 - Area,2009-10 - Production
3,0,0,0,0
4,8,12,8,12
5,24,86,22,79
6,18,84,17,79
7,44,41,13,37
8,0,0,0,0
9,41,95,75,110
10,135,317,135,317
