,0,1,2,3,4,5,6
0,"Area and production of brinjal, lady s finger and arum 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Brinjal Area,Brinjal Production,Lady’s finger Area,Lady’s finger Production,Arum Area,Arum Production
3,Fulchhari,26,41,20,11,23,36
4,Gaibandha Sadar,158,568,26,33,125,400
5,Gobindaganj,363,1044,63,157,410,1701
6,Palashbari,138,348,54,68,66,178
7,Sadullapur,88,232,23,36,175,503
8,Saghata,47,119,25,7,40,120
9,Sundarganj,216,665,29,44,88,266
10,Total,1036,3017,240,355,927,3204
