,0,1,2,3
0,Length of railway and water way 2011,,,
1,(Kilometer),,,
2, Upazila,"Total railway (all broad gage, meter gage & duel gage)",Water way in monsoon (river + canal),Water way round the year (river + canal)
3,Fulchhari,0,0,0
4,Gaibandha Sadar,15,80,14
5,Gobindaganj,12,37,0
6,Palashbari,0,31,10
7,Sadullapur,18,53,0
8,Saghata,20,30,10
9,Sundarganj,19,35,11
10,Total,84,266,45
