,0,1,2,3,4,5,6
0,Land area under irrigation for selected crops 2008,,,,,,
1,,,,,,,
2, Upazila,Paddy - Total area,Paddy - Irrigated area,Wheat - Total area,Wheat - Irrigated area,Potato - Total area,Potato - Irrigated area
3,Fulchhari,16698,15735,577,577,188,188
4,Gaibandha Sadar,75734,40570,383,383,894,894
5,Gobindaganj,143761,89746,556,556,12467,12467
6,Palashbari,56234,34487,171,171,2855,2855
7,Sadullapur,65352,38520,583,583,3554,3554
8,Saghata,58258,37018,253,253,934,934
9,Sundarganj,88904,46946,2879,2879,1710,1710
10,Total,504941,303022,5402,5402,22602,22602
