,0,1,2,3
0,Number of co-operative society 2011,,,
1,Chapai_Nawabganj,,,
2,,,,
3,Upazila,Number,Number of employee,Number of client
4,Bholahat,46,138,1476
5,Chapai Nawabganj Sadar,180,85,19770
6,Gomastapur,410,22,14581
7,Nachole,66,60,2724
8,Shibganj,181,82,5504
9,Total,883,387,44055
