,0,1,2,3,4,5,6
0,Police personnel and criminal offences by municipality 2011,,,,,,
1,Chapai_Nawabganj,,,,,,
2,,,,,,,
3, Upazila,Police personnel,Criminal offence - Number of offence,Criminal offence - Number of case filled,Traffic accident (Reported) - Number of accident,Traffic accident (Reported) - Person killed,Traffic accident (Reported) - Person injured
4,Bholahat,0,0,0,0,0,0
5,Chapai Nawabganj Sadar,74,75,75,13,10,30
6,Gomastapur,20,58,58,1,1,7
7,Nachole,41,17,17,0,0,0
8,Shibganj,57,65,65,3,3,4
9,Total,192,215,215,17,14,41
