,0,1,2,3,4,5,6,7,8
0,Number of ebtedayee madrasah 2011,,,,,,,,
1,,,,,,,,,
2,Upazila,Number of madrasah,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Bholahat,12,45,3,48,1047,886,1933,40
4,Chapai Nawabganj Sadar,7,28,0,28,391,396,787,28
5,Gomastapur,5,20,5,25,395,530,925,37
6,Nachole,16,57,3,60,1236,1258,2494,41
7,Shibganj,14,42,0,42,1410,1670,3080,73
8,Total,54,192,11,203,4479,4740,9219,45
