,0,1,2,3,4,5
0,"Number of cinema hall, registered club, auditorium, public library and orphanage 2011",,,,,
1,,,,,,
2,Upazila,Cinema hall,Registered club,Library,Orphanage,Auditorium
3,Akhaura,2,10,1,3,1
4,Ashuganj,2,11,1,4,2
5,Banchharampur,2,2,0,2,0
6,Bijoynagar,0,51,2,8,1
7,Brahmanbaria Sadar,0,51,2,8,1
8,Kasba,2,34,1,8,2
9,Nabinagar,2,65,1,9,1
10,Nasirnagar,1,15,5,2,1
11,Sarail,1,43,1,7,1
12,Total,12,282,14,51,10
