,0,1,2,3,4
0,Number of establishment and person engaged in cottage industries 2011,,,,
1,Kishoreganj,,,,
2,,,,,
3,Upazila,Number of units,Persons engaged - Family,Persons engaged - Hired,Persons engaged - Total
4,Austagram,17,27,63,90
5,Bajitpur,0,0,0,0
6,Bhairab,2430,2514,19619,22133
7,Hossainpur,50,150,0,150
8,Itna,587,2500,1500,4000
9,Karimganj,0,0,0,0
10,Katiadi,1261,1500,200,1700
11,Kishoreganj Sadar,869,869,1476,2345
12,Kuliar-char,526,1052,572,1624
13,Mithamain,52,360,223,583
14,Nikli,0,0,0,0
15,Pakundia,608,878,1294,2172
16,Tarail,0,0,0,0
17,Total,6400,9850,24947,34797
