,0,1,2,3
0,Number of deep tube-well scheme 2010-11,,,
1,Kishoreganj,,,
2,,,,
3,Upazila,Number of deep tube-wells - Commissioned,Number of deep tube-wells - Operated,Area Irrigated (In acres)
4,Austagram,0,0,0
5,Bajitpur,10,0,1250
6,Bhairab,1,1,91
7,Hossainpur,20,140,8052
8,Itna,146,139,14564
9,Karimganj,38,35,5240
10,Katiadi,0,24,744
11,Kishoreganj Sadar,113,106,7410
12,Kuliar-char,0,54,17230
13,Mithamain,0,0,0
14,Nikli,0,2,494
15,Pakundia,0,49,2907
16,Tarail,0,43,740
17,Total,328,593,58722
