,0,1,2,3,4,5,6,7,8,9,10
0,"Number of primary school (class I-V), teacher and student in the municipality 2011",,,,,,,,,,
1,Kishoreganj,,,,,,,,,,
2,,,,,,,,,,,
3,  Municipality,Primary school - Govt.,Primary school - Non- govt.,Primary school - Total,Number of teacher - Govt.,Number of teacher - Non- govt.,Number of teacher - Total,Number of student - Govt.,Number of student - Non- govt.,Number of student - Total, Students per teacher
4,Austagram,0,0,0,0,0,0,0,0,0,0
5,Bajitpur,20,0,20,109,0,109,4807,0,4807,44
6,Bhairab,15,3,18,83,13,96,9906,1349,11255,117
7,Hossainpur,4,5,9,37,20,57,2105,800,2905,51
8,Itna,0,0,0,0,0,0,0,0,0,0
9,Karimganj,4,1,5,25,4,29,1635,285,1920,66
10,Katiadi,9,2,11,54,7,61,4638,473,5111,84
11,Kishoreganj Sadar,23,1,24,174,4,178,9460,212,9672,54
12,Kuliar-char,7,1,8,35,4,39,2240,160,2400,62
13,Mithamain,0,0,0,0,0,0,0,0,0,0
14,Nikli,0,0,0,0,0,0,0,0,0,0
15,Pakundia,12,13,25,63,42,95,2550,1752,4302,45
16,Tarail,0,0,0,0,0,0,0,0,0,0
17,Total,94,26,120,580,94,664,37341,5031,42372,64
