,0,1,2,3,4
0,Number of rice mill and persons engaged 2011,,,,
1,Kishoreganj,,,,
2,,,,,
3, Upazila, Units,Persons engaged - Male,Persons engaged - Female,Persons engaged - Total
4,Austagram,93,127,0,127
5,Bajitpur,50,350,150,500
6,Bhairab,10,50,60,110
7,Hossainpur,92,92,52,144
8,Itna,18,30,9,39
9,Karimganj,125,205,90,295
10,Katiadi,90,100,80,180
11,Kishoreganj Sadar,48,98,0,98
12,Kuliar-char,12,36,225,161
13,Mithamain,14,42,28,70
14,Nikli,45,315,225,540
15,Pakundia,205,400,10,410
16,Tarail,3,22,8,30
17,Total,805,1867,937,2704
