,0,1,2,3,4,5
0,Existing position of Government employee by category 2011,,,,,
1,Kishoreganj,,,,,
2,,,,,,
3,Upazila,Class-I,Class-II,Class-III,Class-IV,Number of Total Employees
4,Austagram,20,14,141,60,235
5,Bajitpur,33,40,772,94,939
6,Bhairab,20,29,182,45,276
7,Hossainpur,28,16,229,82,362
8,Itna,10,16,258,186,470
9,Karimganj,34,24,745,34,837
10,Katiadi,29,23,788,90,930
11,Kishoreganj Sadar,32,16,306,80,434
12,Kuliar-char,52,23,450,533,1058
13,Mithamain,26,6,331,60,423
14,Nikli,19,15,391,100,525
15,Pakundia,34,18,778,132,962
16,Tarail,22,17,219,71,329
17,Total,359,257,5590,1567,7780
