,0,1,2,3,4
0,"Number of registered rickshaws, van, easy bike and auto-rickshaw 2011",,,,
1,Kishoreganj,,,,
2,,,,,
3,Upazila,Rickshaws,Van,Easy Bike and Auto-rickshaws,Tempo
4,Austagram,35,6,0,9
5,Bajitpur,143,8,12,0
6,Bhairab,1100,40,52,0
7,Hossainpur,10,5,0,0
8,Itna,50,20,8,15
9,Karimganj,672,45,0,0
10,Katiadi,950,350,150,130
11,Kishoreganj Sadar,6225,139,225,0
12,Kuliar-char,300,40,80,20
13,Mithamain,5,8,0,2
14,Nikli,258,5,64,40
15,Pakundia,225,32,25,25
16,Tarail,240,0,0,18
17,Total,10213,698,616,259
