,0,1,2,3,4,5,6
0,"Number and area of pond, dighee and other area 2010-2011",,,,,,
1,,,,,,,
2,(Area in acre),(Area in acre),(Area in acre),(Area in acre),(Area in acre),(Area in acre),(Area in acre)
3,Upazila,Pond,Pond,Dighee,Dighee,Other area,Total area
4,Upazila,Number,Area,Number,Area,Other area,Total area
5,Adarsha Sadar,3277,1914,18,215,31,2160
6,Barura,6145,3884,15,37,7400,11321
7,Brahmanpara,4363,2931,8,29,252,3212
8,Burichang,5072,840,10,17,7,857
9,Chandina,9691,3000,130,150,790,3940
10,Chauddagram,5098,1384,8,89,2,200
11,Comilla Sadar Dakshin,4938,2517,7,27,0,0
12,Daudkandi,4132,2347,6,57,1504,17446
13,Debidwar,7251,3932,213,425,25,29015
14,Homna,891,889,1,3,52,944
15,Laksam,4108,1910,27,81,167,2158
16,Monoharganj,5568,2732,7,75,7,525
17,Meghna,40,24,0,0,37,61
18,Muradnagar,7478,4152,21,105,195,4452
19,Nangalkot,4620,613,30,15,6,6
20,Titas,860,206,0,0,2747,2953
21,Total,73532,33275,501,1325,13222,79250
