,0,1,2,3,4
0,Number of branch of private commercial bank 2011,,,,
1,Upazila,Number of branch,"Number of
employee","Number of
savings A/C","Number of
current A/C"
2,Adarsha Sadar,26,368,86056,8198
3,Barura,1,4,11,0
4,Brahmanpara,0,0,0,0
5,Burichang,12,120,18548,2245
6,Chandina,3,34,14986,907
7,Chauddagram,4,64,34818,2580
8,Comilla Sadar Dakshin,0,0,0,0
9,Daudkandi,8,108,49151,5799
10,Debidwar,2,14,18000,1605
11,Homna,1,5,200,100
12,Laksam,13,181,81412,6374
13,Monoharganj,0,0,0,0
14,Meghna,0,0,0,0
15,Muradnagar,5,78,36874,2857
16,Nangalkot,10,72,19201,12
17,Titas,0,0,0,0
18,Total,85,1048,359257,30677
