,0,1,2,3,4,5,6
0,"Area, population and density by municipality 2011",,,,,,
1,Upazila,Name of municipality,Area (In sq. km.),Population census 2011,Population census 2011,Population census 2011,Density per sq.km.
2,Upazila,Name of municipality,Area (In sq. km.),Male,Female,Total,Density per sq.km.
3,Adarsha Sadar,Comilla,11.47,123104,112319,235423,20525
4,Barura,Barura,23.16,24318,24808,49126,2121
5,Brahmanpara,-,0,0,0,0,0
6,Burichang,-,0,0,0,0,0
7,Chandina,Chandina,14.72,22734,24089,46823,3181
8,Chauddagram,Chauddagram,16.61,18838,19479,38317,2307
9,Comilla Sadar Dakshin,Comilla Sadar Dakshin,33.53,54196,49514,103710,3093
10,Daudkandi,Daudkandi,13.19,22887,23369,46256,3507
11,Debidwar,Debidwar,18.68,29300,32118,61418,3288
12,Homna,Homna,4.52,14302,14871,29173,6454
13,Laksam,Laksam,25.72,35063,35569,70632,2746
14,Monoharganj,-,0,0,0,0,0
15,Meghna,-,0,0,0,0,0
16,Muradnagar,-,0,0,0,0,0
17,Nangalkot,Nangalkot,15.88,12966,13753,26719,1683
18,Titas,-,0,0,0,0,0
19,Total,,177.48,357708,349889,707597,3987
