,0,1,2,3,4
0,"Number of registered rickshaw, van, easy bike and auto-rickshaw 2011",,,,
1,Upazila,Rickshaw,Van,"Easy bike and
auto-rickshaw",Tempo
2,Adarsha Sadar,11500,1312,350,650
3,Barura,950,30,0,0
4,Brahmanpara,300,250,850,0
5,Burichang,210,80,2010,20
6,Chandina,335,42,40,15
7,Chauddagram,560,25,0,0
8,Comilla Sadar Dakshin,1510,227,284,47
9,Daudkandi,925,25,205,0
10,Debidwar,150,110,210,15
11,Homna,632,0,0,0
12,Laksam,700,29,65,45
13,Monoharganj,212,17,98,31
14,Meghna,207,0,0,31
15,Muradnagar,135,0,75,0
16,Nangalkot,760,35,512,110
17,Titas,0,0,0,0
18,Total,19086,2182,4699,964
