,0,1,2,3,4
0,"Occurrence of storm during the years 2008-2011(Yes, No)",,,,
1,Upazila,2008,2009,2010,2011
2,Adarsha Sadar,No,No,No,No
3,Barura,No,No,No,No
4,Brahmanpara,No,No,No,No
5,Burichang,No,No,No,No
6,Chandina,No,No,No,No
7,Chauddagram,No,No,No,No
8,Comilla Sadar Dakshin,No,No,No,No
9,Daudkandi,No,No,No,No
10,Debidwar,No,No,No,No
11,Homna,No,No,No,No
12,Laksam,No,No,No,No
13,Monoharganj,No,No,No,No
14,Meghna,No,No,No,No
15,Muradnagar,No,No,No,No
16,Nangalkot,No,No,No,No
17,Titas,No,No,No,No
