,0,1,2,3,4,5,6
0,"Area and production of lentil (masur), mug and maize crops 2010-11",,,,,,
1,(Area in acre & production in metric ton),,,,,,
2,Upazila,Lentil (Masur) Area,Lentil (Masur) Production,Mug Area,Mug Production,Maize Area,Maize Production
3,Kushtia Sadar,2320,974,110,45,4372,9618
4,Bheramara,605,272,47,22,139,355
5,Daulatpur,1486,839,45,19,3684,6979
6,Khoksa,3360,1630,6,3,31,57
7,Kumarkhali,5000,3000,30,20,1900,3040
8,Mirpur,1575,969,25,6,13,29
9,Total,14346,7684,263,115,10139,20078
