,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Rupali and Agrani bank 2011,,,,,,,,,,
1,,,,,,,,,,,
2, Upazila,Rupali Bank,Rupali Bank,Rupali Bank,Rupali Bank,Rupali Bank,Agrani Bank,Agrani Bank,Agrani Bank,Agrani Bank,Agrani Bank
3, Upazila,Number of branch,Account,Account,Account,Account,Number of branch,Account,Account,Account,Account
4, Upazila,Number of branch,S.D,C.D,F.D,S.T.D,Number of branch,S.D,C.D,F.D,S.T.D
5,Badarganj,0,0,0,0,0,1,17428,590,113,21
6,Gangachara,1,4140,282,35,37,0,0,0,0,0
7,Kaunia,1,2670,93,35,19,0,0,0,0,0
8,Mithapukur,0,0,0,0,0,0,0,0,0,0
9,Pirgachha,1,7571,61,44,3,3,32371,1237,110,24
10,Pirganj,2,5012,166,56,10,2,2345,1288,141,14
11,Rangpur sadar,8,20131,636,744,2273,7,31501,3989,347,113
12,Taraganj,1,1220,94,75,3,1,5538,790,35,11
13,Total,14,40744,1332,914,2345,14,89183,7894,746,183
