,0,1,2,3,4,5,6,7,8
0,"Number of secondary school  college (operating jointly), teacher and student by municipality 2011",,,,,,,,
1,Natore,,,,,,,,
2,,,,,,,,,
3, Municipality,Number of  institute,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Bagatipara,0,0,0,0,0,0,0,0
5,Baraigram,0,0,0,0,0,0,0,0
6,Gurudaspur,2,10,8,18,915,713,1628,90
7,Lalpur,0,0,0,0,0,0,0,0
8,Natore Sadar,0,0,0,0,0,0,0,0
9,Singra,2,35,22,57,2236,1532,3768,66
10,Total,4,45,30,75,3151,2245,5396,72
