,0,1,2,3,4,5,6
0,Area and production of rice crops 2010-11,,,,,,
1,Natore,,,,,,
2,(Area in acre and production in metric ton),,,,,,
3, Upazila,Aus - Area,Aus - Production,Aman - Area,Aman - Production,Boro - Area,Boro - Production
4,Bagatipara,20,14,9293,8623,2735,4899
5,Baraigram,2960,2037,41756,32543,15319,30978
6,Gurudaspur,2040,1416,30915,28825,18275,36491
7,Lalpur,2540,1420,2870,12406,3986,9249
8,Natore Sadar,1902,3234,21464,40781,31504,155944
9,Singra,22106,11635,85585,57084,94601,185870
10,Total,31568,19756,191883,180262,166420,423431
