,0,1,2,3,4,5,6,7,8
0,"Number of growth centre, hat , bazar, poultry farm, dairy farm, nursery, horticulture centre, brick kiln, decorator service 2011",,,,,,,,
1,Natore,,,,,,,,
2,,,,,,,,,
3,Upazila,Growth centre,Hat /bazar,Poultry farm,Dairy farm,Nursery,Horticulture centre,Brick kiln,Decorator service
4,Bagatipara,3,19,96,14,12,0,4,21
5,Baraigram,3,20,158,154,10,0,16,47
6,Gurudaspur,6,20,72,52,12,1,8,21
7,Lalpur,6,28,143,61,1,0,11,23
8,Natore Sadar,4,48,62,139,19,1,20,67
9,Singra,6,23,655,450,2,1,13,40
10,Total,28,158,1186,870,56,3,72,219
