,0,1,2,3,4,5,6,7,8
0,"Number of kawmi madrasah, teacher and student 2011",,,,,,,,
1,Natore,,,,,,,,
2,,,,,,,,,
3, Upazila,Number of madrasah,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Bagatipara,11,16,0,16,307,0,307,19
5,Baraigram,5,15,0,12,120,0,120,10
6,Gurudaspur,6,38,26,64,516,214,730,11
7,Lalpur,08,16,0,16,120,40,160,10
8,Natore Sadar,10,87,51,140,1456,674,2130,15
9,Singra,20,40,0,40,353,254,607,15
10,Total,52,212,77,288,2872,1182,4054,14
