,0,1,2,3,4
0,"Area of high, meduim and low land 2008",,,,
1,Barisal,,,,
2,,,,,
3,Upazila/city corporation,High land,Medium land,Low land,Total land
4,Agailjhara,498,22150,5139,27787
5,Babuganj,4332,23525,2148,30005
6,Bakerganj,4673,51987,1752,58412
7,Banaripara,445.6,15783.3,8657.35,24885.25
8,Barisal city corporation,1500,4155,150,5805
9,Barisal Sadar,7402,37027,710,45139
10,Gaurnadi,3647,12579,10283,26509
11,Hizla,2964,20921,14771,38656
12,Mehendiganj,3250,21100,3805,28155
13,Muladi,1235,26387,10178,37800
14,Wazirpur,1116,9830,8004,18950
15,Total,31062.6,245444.3,65597.35,342103.25
