,0,1,2,3,4
0,Number of agriculture holding by tenure,,,,
1,Barisal,,,,
2,,,,,
3,Upazila/city corporation,Total farm holding,Owner holding,Owner cum tenant,Tenant holding
4,Agailjhara,25630,15687,9763,177
5,Babuganj,22050,15853,6054,143
6,Bakerganj,50361,36774,13418,169
7,Banaripara,23905,16123,7379,403
8,Barisal city corporation,5064,3562,1445,58
9,Barisal Sadar,35451,24934,10112,404
10,Gaurnadi,26459,16208,10006,245
11,Hizla,21463,17914,8584,4153
12,Mehendiganj,42029,27436,13224,1369
13,Muladi,29192,18317,10360,515
14,Wazirpur,40450,24629,15491,330
15,Total,322054,217437,105836,7966
