,0,1,2,3,4
0,Number of establishment and person engaged in cottage industry 2011,,,,
1,Barisal,,,,
2,,,,,
3,Upazila/city corporation,Number of unit,Person engaged Family,Person engaged Hired,Person engaged Total
4,Agailjhara,1054,1422,92,1514
5,Babuganj,88,110,53,163
6,Bakerganj,1398,2597,1262,3859
7,Banaripara,281,338,330,668
8,Barisal city corporation,352,363,3357,3720
9,Barisal Sadar,757,963,105,1068
10,Gaurnadi,1357,2117,3235,5352
11,Hizla,80,95,43,138
12,Mehendiganj,6556,7500,1200,8700
13,Muladi,72,100,150,250
14,Wazirpur,1052,1640,220,1860
15,Total,13047,17245,10047,27292
